Date,BCE.TO,RCI.B.TO,TRI.TO,QBR.B.TO,TCL.A.TO,CCA.TO,T.TO
2019-11-07,0.008247442,0.006348092,0,0.020599142,0.012618509,0.005934576,0.041033443
2019-11-08,-0.001580765,-0.012096315,0.011412015,0.026821426,-0.013253678,0.003362558,0.012510362
2019-11-11,0.009917365,0.010354552,0.02079127,0.031019735,-0.00063525,0.014501694,-0.003615856
2019-11-12,0.003127909,-0.002379846,-0.005959792,0,-0.014729878,0.012683063,0.007218585
2019-11-13,0.000936448,0.01121545,0.016358857,0.004267237,-0.006472661,0.019076557,0.009347055
2019-11-14,0.000623986,-0.004881376,0.00618773,0.012692689,0.00711758,0.010222913,-0.004364327
2019-11-15,-0.000156131,0.006137275,0.008406222,0.006883433,0.006426821,0.001119822,0.003571985
2019-11-18,0.004511844,-0.008507938,0.007271415,0.00446356,-0.00836299,0.018763978,-0.005761437
2019-11-19,-0.003265065,0.004263163,0.011230059,-0.006254919,-0.01759548,0.003289851,-0.005193703
2019-11-20,-0.004526613,-0.00363041,0.007137442,0.003579098,0.005899572,-0.002614186,0.003798165
2019-11-21,-0.001565587,-0.004755219,0.001156023,-0.004400681,-0.009192539,0.007403057,-0.003998381
2019-11-22,-0.003610477,0.004280663,-0.005265486,0.003294637,-0.042444854,-0.003610569,-0.00160408
2019-11-25,0.002356054,0.005364474,0.006839514,0.006557683,-0.030750101,0.004113497,0.001002939
2019-11-26,-0.00219874,-0.004573766,-0.005573196,-0.017079299,-0.01070289,-0.022021837,0.002002416
2019-11-27,0.001099964,-0.000158055,-0.007409322,0.004522962,0.0191835,-0.019194703,0.002198151
2019-11-28,0.002822944,0.007874072,-0.007142697,0,0.020892066,0.006178855,-0.000399164
2019-11-29,0.00140856,0.010454945,-0.006225515,-0.009066403,0.013009426,-0.004608809,0.001396552
2019-12-02,-0.005645879,-0.018645367,0.003117608,-0.007312504,-0.006825946,0.001480641,-0.002995653
2019-12-03,-0.000629483,-0.000316303,-0.007433527,-0.007674684,-0.017968696,-0.001132092,-0.00240263
2019-12-04,0.006119045,0.009290484,-0.00585628,-0.000924828,0.002785721,-0.002180573,0.005597681
2019-12-05,0.001562896,0.002504938,0.008987255,0.005536575,-0.009081579,0.011115085,0.01385895
2019-12-06,0.008398275,0.009646963,0.013597005,0.015523177,-0.051108734,-0.006324039,0.007638842
2019-12-09,-0.001860202,-0.008709471,-0.002662086,-0.001511086,-0.033035887,-8.68232E-05,0.002143826
2019-12-10,-0.00093136,-0.00710934,0.002874448,0.00903357,-0.015384972,0.005719846,-0.011029974
2019-12-11,0.002171873,0.000158473,0.002230517,0.013990282,-0.011696006,0.009460596,-0.000796937
2019-12-12,-0.004971269,0.002374891,-0.001380049,-0.005929502,0.072594168,-0.009806513,-0.003193718
2019-12-13,-0.011530055,0.010697009,0.011511833,-0.016489579,0.083235698,0.004313041,-0.001800724
2019-12-16,0.005091656,0.003592353,0.002412577,0.002415331,0.019276,-0.002326666,0.001200925
2019-12-17,-0.024093884,-0.007511768,0.00355505,-0.007871665,0.028554784,-0.018986779,0.003793517
2019-12-18,-0.013915117,-0.015035428,-0.015887473,0.006664676,-0.014824661,-0.002729655,-0.002993948
2019-12-19,0.003455928,0.03340178,-0.000530464,0.008418627,-0.001949848,0.006503412,0.004586744
2019-12-20,0.000164048,-0.001388985,0.004763709,0.000598339,-0.005218424,0.002012634,0.004764007
2019-12-23,-0.000328373,0.003699771,-0.007739352,-0.006604513,0.011703677,-0.005962163,0.000395949
2019-12-24,-0.002632465,-0.003236526,0.003294168,0.001504859,0.019206681,-0.001056155,-0.000990241
2019-12-27,-0.001483692,0.00092574,-0.001805288,-0.000300672,-0.012763542,-0.000263958,0.001781914
2019-12-30,-0.004630563,-0.004637384,-0.007252554,0.000601498,0.010859244,-0.006094614,-0.002971558
2019-12-31,-0.002821839,-0.000930117,-0.005689261,-0.003614566,0.008225573,0.002919389,-0.002582034
2020-01-02,-0.008345823,0.000930117,0.009002248,0.002712201,0.015009492,0.000530077,0.002582034
2020-01-03,0.000670182,-0.003259272,0.00606284,-0.000602181,-0.00884971,0.003877246,-0.001985498
2020-01-06,0.009336496,0.000310965,0.00855298,-0.004829422,0.006329225,-0.004407323,-0.000198806
2020-01-07,0.003644361,0.007431591,0.007332985,0.006033142,0.011292485,-0.001414593,0.004166258
2020-01-08,0.002641944,0.004156004,0.010796137,0.000901892,-0.009401487,-0.000707658,0.000593723
2020-01-09,-0.005788504,-0.001999021,0.016791638,-0.016053691,0.003143634,-0.003636226,-0.006351609
2020-01-10,0.003807574,-0.005246979,-0.004069583,0.002439887,-0.010094661,0.004255501,0.001193896
2020-01-13,0.006587624,0.004323163,0.013266745,-0.003050791,-0.017914857,-0.000796481,0.001589729
2020-01-14,-0.000492569,0.001077974,0.007517038,-0.003979815,0.01027628,-0.000177247,-0.001589729
2020-01-15,0.003606639,-0.003546026,0.007659056,0.008552482,-0.00512502,-0.098574461,0.002978887
2020-01-16,0.007174261,0.001543328,0.016022292,0.006064381,0.006402162,0.007691459,0.008293787
2020-01-17,0.008896175,0.001386845,0.00525188,0.008428798,-0.001916124,0.009075178,0.008810683
2020-01-20,-0.002418291,-0.002930173,0.00213181,0.010733345,0.016487399,0.003453967,0.000974324
2020-01-21,-0.002100753,-0.002783772,-0.001840701,0.004438335,-0.007576123,-0.007788251,0.005050318
2020-01-22,0.006128138,0.03200511,0.00396789,0.003242641,0.006946954,0.021202213,0.007143723
2020-01-23,0.005451422,0.001349081,-0.000579759,-0.013629914,-0.001889807,-0.014084803,0.002113924
2020-01-24,-0.001600359,-0.009632616,0.005686135,-0.006284579,-0.01332944,0.010392615,0.004405845
2020-01-27,0.003995782,0.008733529,0.011370698,0.019620179,-0.019355477,0.017302985,0.009511198
2020-01-28,0.007152554,0.005382814,0.005022978,-0.0133356,0.01679637,-0.004603873,0.012791645
2020-01-29,-0.006036791,-0.007183641,0.003868462,-0.006584954,0.015888547,-0.011650726,-0.007128215
2020-01-30,0.000955705,-0.004365188,0.006008915,-0.005118078,-0.011414379,0.006173766,0.001129126
2020-01-31,-0.007349269,-0.000452569,-0.004127313,-0.008792182,-0.007682349,-0.016324088,-0.002447937
2020-02-03,-0.000481171,-0.002871646,0.008517198,0.003951035,0.021615704,0.019444041,0.00188351
2020-02-04,0.006078066,0.002871646,0.009184339,0.004237288,0.045490242,0.01014259,0.00487993
2020-02-05,0.002548196,0.000754272,-0.014791849,-0.001813803,0,0.000747329,0.000561449
2020-02-06,0.020933884,0.006313896,0.01976573,0.002417661,-0.000601181,0.014092764,0.011350068
2020-02-07,0.000311688,-0.002250412,-0.006915101,0.003916307,-0.025579922,0.014894731,0.009024951
2020-02-10,0.002643598,-0.003912563,0.008292513,0.001502146,0.004308993,-0.015908102,0.00948911
2020-02-11,-0.002332244,-0.005291526,-0.007737724,-0.006626606,-0.00184457,-0.021706534,0.000725881
2020-02-12,0.003418506,0.002876062,-0.001665859,-0.001512211,0.011016042,0.003103069,0.004527145
2020-02-13,-0.004820638,-0.004848607,0.002867362,-0.002424255,0.024054043,0.0068303,-0.014925611
2020-02-14,0.002802143,-0.001976531,0.00258285,-0.002429934,-0.016776785,-0.002333741,-0.014779613
2020-02-18,0.013280238,0.010897695,-0.004154364,0.012993007,0.02388177,-0.001964728,0.007786558
2020-02-19,-0.001842912,0.002855847,0.00360127,0.001200108,0.026776746,0.002618727,-0.007972525
2020-02-20,-0.003078134,-0.009349961,-0.001198663,-0.006618561,-0.012135428,0.002239305,-0.032349595
2020-02-21,-0.006185174,-0.014959669,-0.010203328,-0.002720364,-0.008172857,0.010660525,-0.002502598
2020-02-24,-0.008724217,0.00506245,-0.006172348,0.000907587,-0.027333596,9.22557E-05,-0.009100599
2020-02-25,-0.015929698,-0.019781203,0.005612839,-0.009723541,0.004807559,-0.004250334,-0.011739608
2020-02-26,-0.006059895,0.004205325,-0.037640009,-0.006432708,-0.016319482,-9.26486E-05,-0.007705304
2020-02-27,-0.014013003,0.001242624,-0.001842113,-0.009572581,0.007890987,-0.004175753,-0.002382725
2020-02-28,-0.044783593,-0.046224306,-0.032948309,-0.027364249,-0.019536748,-0.012350281,-0.037679039
2020-03-02,0.049637934,0.04015188,0.019368168,0.012044364,0.017115208,0.014486754,0.032496604
2020-03-03,-0.001939,-0.004696187,-0.00068893,0.00188852,0.034547793,-0.007263821,-0.005209383
2020-03-04,0.028067621,0.029225045,0.032348242,0.026378543,0.007001135,0.019437806,0.031830265
2020-03-05,-0.014573445,-0.024372563,-0.023859005,-0.009849132,-0.033099709,-0.019344292,-0.021239641
2020-03-06,-0.00447785,-0.005166401,-0.016218774,-0.009322717,-0.015138181,0.015946911,-0.006380887
2020-03-09,-0.080924509,-0.066555118,-0.038311613,-0.051243867,-0.075375811,-0.029117531,-0.052989757
2020-03-10,0.049170792,0.031622019,0.032311489,0.02370623,0.017607224,0.011299679,0.039218923
2020-03-11,-0.040863598,-0.021695023,-0.050079848,-0.009674542,-0.051055296,-0.040120131,-0.029803296
2020-03-12,-0.133482095,-0.141093704,-0.105911041,-0.112007297,-0.109905843,-0.109157898,-0.14230355
2020-03-13,0.111370024,0.128627136,0.048734083,0.105505425,0.083715466,0.124440226,0.116589764
2020-03-16,-0.096403535,-0.055773207,-0.103179138,-0.073756647,-0.073141521,-0.065652752,-0.125655031
2020-03-17,0.058801007,0.039365427,0.015355558,0.049659044,0.004497673,0.106282675,0.079455535
2020-03-18,-0.042171459,-0.069017566,-0.00085381,-0.070592906,-0.034236617,-0.126054423,-0.047245742
2020-03-19,0.057675731,0.050406647,0.028624924,0.052726217,-0.043502229,0.020284314,0.072165844
2020-03-20,-0.052836931,-0.041765959,-0.052704448,-0.051293219,-0.090873853,-0.021958283,-0.054683475
2020-03-23,-0.10903571,-0.144707161,-0.045383941,-0.028692676,-0.143239443,-0.066348597,-0.068825798
2020-03-24,0.090718829,0.10968774,0.074089118,0.065942201,0.048740553,0.033670429,0.027222642
2020-03-25,0.051362237,0.040313838,0.046508964,0.061861642,0.163311375,-0.007167024,0.048138992
2020-03-26,0.026363116,0.017149785,0.004280141,-0.018778241,-0.019550106,-0.019811506,0.018899257
2020-03-27,-0.023564968,-0.037568077,0.004951494,-0.005669676,0.01109681,0.025895809,-0.030130208
2020-03-30,0.027016116,0.061094605,0.079353361,0.045439969,-0.02492599,0.02724675,0.009834039
2020-03-31,0.045720397,0.02656708,0.017146562,-0.00576893,0.083451177,0.006304651,0.036151211
2020-04-01,-0.042461748,-0.009579382,-0.03168142,-0.021443577,-0.067050235,-0.018714043,-0.012208799
2020-04-02,0.036554897,0.007022417,0.017924205,-0.005598457,0.017819799,0.003834623,0.023382226
2020-04-03,-0.01156709,-0.006163367,-0.008282061,-0.005629976,-0.008446052,0.000956522,-0.009825807
2020-04-06,0.014003386,0.059017092,0.03210498,0.052720194,0.03827407,0.02361691,0.040893459
2020-04-07,0.002257152,0.018128497,-0.015189563,-0.042806034,0.011363835,-0.005200216,-0.010394119
2020-04-08,-0.007135957,-0.033463046,0.029236309,-0.021942482,0.015218608,-0.004179808,-0.024235468
2020-04-09,0.002790837,-0.011574274,0.011136978,0.004025563,0.001588476,-0.01190304,-0.006713024
2020-04-13,0.01022433,0.00381768,-0.011442546,-0.007392493,-0.00079402,-0.006698243,0.011163341
2020-04-14,0.009438238,0.004298278,0.022855269,0.010734781,0.002380171,0.020379847,0.033620175
2020-04-15,-0.008920994,-0.022859164,-0.014336813,-0.006695746,-0.067183369,-0.000209094,-0.022580187
2020-04-16,-0.006743271,-0.000168783,0.009447369,0.004022787,-0.024014825,-0.006818737,-0.016829342
2020-04-17,0.014468016,0.017403263,0.01755054,0.032260884,-0.02105355,0.025154382,0.016829342
2020-04-20,-0.007552368,-0.001992504,-0.015252515,0.014152559,-0.004442234,0.028403269,-0.010152286
2020-04-21,-0.02353459,-0.046266683,-0.020162187,-0.051108335,-0.000891039,-0.01639363,-0.032922989
2020-04-22,0.008781246,0.012284921,0.027321958,0.000336012,0.008873123,0.010353219,0.028030899
2020-04-23,-0.013377987,-0.015423675,-0.018703148,0.009697558,0.031307007,0.019697691,-0.006709802
2020-04-24,0.00088563,0.016626657,0.009145401,0.003985301,-0.044646282,-0.016672884,0.014260335
2020-04-27,0.009515318,-0.001719077,0.005088927,0.010878668,0.039496127,0.015186716,0.005295778
2020-04-28,0.00472392,0.017735829,-0.005789523,0.027168605,0.030510833,0.050559229,0.00351477
2020-04-29,0.000523588,0.002869421,-0.001101977,-0.018680224,0.044088663,-0.010233234,0.014802456
